NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2188;527;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Ostrzyce;objęty ograniczeniami;52.0621;15.7457;32;18.04.2020;18.04.2020;27.04.2020;P/20/18446;RT-PCR+;1;odstrzelony;1.samica - 24 m - 31 kg;0;0;0;0;
2189;528;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Kruszyna;objęty ograniczeniami;52.0694;15.673988;32;19.04.2020;19.04.2020;27.04.2020;P/20/18446;RT-PCR+;1;odstrzelony;1. samica - 24 m - 41 kg;0;0;0;0;
2190;529;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Trzebiechów;Radowice;objęty ograniczeniami;52.058829;15.6922484;32;20.04.2020;20.04.2020;27.04.2020;P/20/18446;RT-PCR+;1;odstrzelony;1. samica - 12 m - 31 kg;0;0;0;0;
2191;530;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Krępa;zagrożenia;52.0102959;15.5367058;32;20.04.2020;21.04.2020;27.04.2020;P/20/18391;RT-PCR+;2;padły/padłe;"1.samiec - 36 m - 60 kg, 2. samiec - 12 m-cy 30kg";0;0;2;0;
2192;531;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Krępa;zagrożenia;52.02657;15.57523;32;16.04.2020;17.04.2020;27.04.2020;"P/20/18396,P/20/18397,P/20/18409";RT-PCR+;4;padły/padłe;"1. samiec - 12 m -30kg,2.płeć nieokreślona, 12 m - 20 kg,3.samiec -24m -40kg,4. płec nieokreślona, 12 m -30kg";2;0;2;0;;
2193;532;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Krępa;zagrożenia;52.032;15.5388;32;21.04.2020;21.04.2020;27.04.2020;P/20/18391;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, wiek nieokreślony, 15kg;0;0;0;1;
2194;533;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zabór;Droszków;zagrożenia;51.93472;15.66532;32;16.04.2020;17.04.2020;27.04.2020;P/20/18395;RT-PCR+;1;padły/padłe;1.samica - 12 m - 30 kg;1;0;0;0;
2195;534;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zabór;Droszków;zagrożenia;51.9371587;15.6641523;32;20.04.2020;21.04.2020;27.04.2020;P/20/18391;RT-PCR+;2;padły/padłe;"1. samica - 12 m - 30 kg,2. samiec - 36 m - 50kg";0;0;2;0;
2196;535;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Nowy Kisielin;zagrożenia;51.922953;15.634491;32;19.04.2020;21.04.2020;27.04.2020;P/20/18391;RT-PCR+;1;padły/padłe;1. płeć nieokreślona,36 m -  60kg;0;0;1;0;
2197;536;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Trzebiechów;podlegórz;objęty ograniczeniami;52.040286;15.712589;32;19.04.2020;21.04.2020;27.04.2020;P/20/18390;RT-PCR+;1;padły/padłe;1. samiec - 48m - 80kg;0;0;1;0;
2198;537;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Trzebiechów;Trzebiechów;objęty ograniczeniami;52.039558;15.735313;32;18.04.2020;18.04.2020;27.04.2020;P/20/18398;RT-PCR+;1;padły/padłe;1.samiec - 60 m - 85 kg;0;1;0;0;
2199;538;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Trzebiechów;Ledno;objęty ograniczeniami;51.973655;15.705509;32;21.04.2020;21.04.2020;27.04.2020;P/20/18390;RT-PCR+;5;padły/padłe;"1. płec nieokreślona, 12 m - 20 kg, 2.płec nieokreślona, 12 m - 20 kg, 3. płec nieokreślona, 12 m - 20 kg, 4.płec nieokreślona, 12 m - 20 kg, 5. samiec - 36 m - 80 kg";0;1;4;0;;
2200;539;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Sulechów;Mozów;objęty ograniczeniami;52.0753442;15.5779897;32;16.04.2020;17.04.2020;27.04.2020;"P/20/18394,P/20/18389";RT-PCR+;2;padły/padłe;"1. samiec - 24 m - 40 kg,2. samica - 48 m - 80 kg";2;0;0;0;
2201;540;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Czerwieńsk;Laski;objęty ograniczeniami;52.054834;15.283129;32;19.04.2020;21.04.2020;27.04.2020;P/20/18390;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 12 m - 20kg, 2. płeć nieokreślona, 12 m - 20kg";0;0;1;1;
2202;130;podkarpackie;18200 Tarnobrzeg;1864 Tarnobrzeg;M. Tarnobrzeg;Tarnobrzeg;objęty ograniczeniami;50.54875;21.681869;32;16.04.2020;21.04.2020;27.04.2020;P/20/18400;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 80 kg;1;0;0;0;
2203;131;podkarpackie;18120 Nisko;1812 niżański;Krzeszów;Łazów;objęty ograniczeniami;50.353944;22.439028;30;20.04.2020;21.04.2020;27.04.2020;P/20/18402;RT-PCR+;3;padły/padłe;"1. nieokreślona, 12 m - 40 kg, 2. nieokreślona, 12 m - 40 kg, 3. nieokreślona, 12 m - 40 kg";0;0;3;0;
2204;132;podkarpackie;18140 Przeworsk;1814 przeworski;Adamówka;Pawłowa;objęty ograniczeniami;50.261831;22.769139;32;19.04.2020;22.04.2020;27.04.2020;P/20/18401;RT-PCR+;1;padły/padłe;1. samica - 36 m - 60 kg;0;0;1;0;
2205;795/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Ełk;Mleczkowo;objęty ograniczeniami;53.867003;22.309386;32;08.04.2020;14.04.2020;22.04.2020;P/20/17749;RT-PCR+;9;padły/padłe;"1. samica - 20 m - 30 kg;;;;, 2. płeć nieokreślona, 15 kg, 3. płeć nieokreślona, 10 kg, 4. płeć nieokreślona, 12 m - 20 kg, 5. płeć nieokreślona, 10 kg, 6. płeć nieokreślona, 24 m - 50 kg, 7. płeć nieokreślona, 30 m - 60 kg, 8. samiec - 48 m - 120 kg, 9. płeć nieokreślona, 5 kg, ";5;0;0;4;;
2206;796/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Ełk;Chruściele;objęty ograniczeniami;53.811420;22.328180;32;14.04.2020;14.04.2020;22.04.2020;P/20/17749;RT-PCR+;1;padły/padłe;"1. samica - 24 m - 35 kg;;;;";1;0;0;0;
2207;541;lubuskie;08040 Nowa Sól;0804 nowosolski;Bytom Odrzański;Bytom Odrzański;objęty ograniczeniami;51.733272;15.826296;32;21.04.2020;22.04.2020;27.04.2020;P/20/18393;RT-PCR+;1;padły/padłe;SAMICA,36MC,60KG;0;0;1;0;
2208;542;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Strumianki;objęty ograniczeniami;51.94765;15.886032;32;21.04.2020;22.04.2020;27.04.2020;P/20/18393;RT-PCR+;2;padły/padłe;"SAMICA,36MC,60kg, SAMICA,36MC,70kg";0;0;2;0;
2209;543;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;NOWA SÓL;zagrożenia;51.8089;15.6821;32;22.04.2020;24.04.2020;28.04.2020;P/20/18639;RT-PCR+;1;padły/padłe;Samiec,36mc, 70 kg;0;1;0;0;
2210;544;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Krępa;zagrożenia;52.033768;15.5501168;32;22.04.2020;23.04.2020;28.04.2020;P/20/18640;RT-PCR+;1;padły/padłe;1. samica - 24 m - 40 kg;0;1;0;0;
2211;545;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zielona Góra;Krępa;zagrożenia;52.020057;15.564216;32;24.04.2020;24.04.2020;28.04.2020;P/20/18642;RT-PCR+;4;padły/padłe;"1. samica - 12 m - 30 kg, 2. samica - 36 m - 100kg, 3. samica - 24m - 40 kg, 4. samiec - 12 m - 20 kg";1;3;0;0;
2212;546;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Zabór;Droszków;zagrożenia;51.9212978;15.6601417;32;23.04.2020;24.04.2020;28.04.2020;P/20/18642;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, wiek nieokreślony, 15 kg 2.samiec - 12 m - 20 kg";0;0;1;1;
