NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
1946;101;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Siedlec;Jażyniec;objęty ograniczeniami;52.071861;15.998331;32;01.04.2020;02.04.2020;09.04.2020;P/20/16462;RT-PCR+;2;padły/padłe;"1. samica - 16 m - 30 kg 2. samiec - 18 m - 35 kg ";2;0;0;0;;
1947;704/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Ełk;Mleczkowo;objęty ograniczeniami;53.867713;22.307302;32;27.03.2020;31.03.2020;08.04.2020;P/20/16386;RT-PCR+;32;padły/padłe;"1. samica - 40 kg 2. płeć nieokr., 30 kg 3. płeć nieokr., 30 kg 4. płeć nieokr., 60 kg 5. płeć nieokr., 10 kg 6. płeć nieokr., 15 kg 7. płeć nieokr., 20 kg 8. płeć nieokr., 30 kg 9. płeć nieokr., 30 kg 10. płeć nieok., 10 kg 11. samica - 50 kg 12. płeć nieokr., 70 kg 13. samica - 50 kg 14. płeć nieokr., 15 kg 15. płeć nieokr., 10 kg 16. płeć nieokr., 50 kg 17. płeć nieokr., 15 kg 18. samiec - 100 kg 19. płeć nieokr., 10 kg 20. płeć nieokr., 40 kg 21. płeć nieokr., 10 kg 22. płeć nieokr., 70 kg 23. samica - 50 kg 24. samica - 40 kg 25. płeć nieokr., 20 kg 26. samica - 40 kg 27. samiec - 50 kg 28. płeć nieokr., 5 kg 29. płeć nieokr., 20 kg 30. samica - 40 kg 31.płeć nieokr., 60 kg 32. płeć nieokr., 50 kg";19;3;0;10;;
1948;705/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Stare Juchy;Królowa Wola;zagrożenia;53.879824;22.278576;32;28.03.2020;31.03.2020;08.04.2020;P/20/16325;RT-PCR+;5;padły/padłe;"1. płeć nieokreślona, 30 kg 2. płeć nieokreślona, 40 kg 3. płeć nieokreślona, 30 kg 4. płeć nieokreślona, 20 kg 5.samica - 40 kg";4;0;0;1;;
1949;706/2020;warmińsko-mazurskie;28020 Braniewo;2802 braniewski;Lelkowo;Grabowiec;objęty ograniczeniami;54.362225;20.23066944;32;30.03.2020;03.04.2020;08.04.2020;P/20/16389;IPT+;1;odstrzelony;samica - 12 m - 45 kg;0;0;0;0;;
1950;707/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Biskupiec;Sadłowo;objęty ograniczeniami;53.8874 ;20.9880;32;26.03.2020;31.03.2020;08.04.2020;P/20/16322;RT-PCR+;1;padły/padłe;samica - 36 m - 80 kg;1;0;0;0;;
1951;708/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Studzianka;zagrożenia;53.9545;20.5825;32;27.03.2020;31.03.2020;08.04.2020;P/20/16359;IPT+;1;odstrzelony;samica - 24 m -ce, 37 kg;0;0;0;0;;
1952;709/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Spręcowo;zagrożenia;53.8856 ;20.4317;32;23.03.2020;31.03.2020;08.04.2020;P/20/16359;RT-PCR+;1;odstrzelony;samiec - 48 m - 80 kg;0;0;0;0;;
1953;710/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Spręcowo;zagrożenia;53.8856 ;20.4317;32;28.03.2020;31.03.2020;08.04.2020;P/20/16359;RT-PCR+;1;odstrzelony;samica - 12 m - 22 kg;0;0;0;0;;
1954;711/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Bukwałd;zagrożenia;53.8822;20.3620;32;23.03.2020;31.03.2020;08.04.2020;P/20/16359;RT-PCR+;1;odstrzelony;samiec - 24 m - 30 kg;0;0;0;0;;
1955;712/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Elbląg;Rubno;objęty ograniczeniami;54.22390;19.42131;30;30.03.2020;02.04.2020;08.04.2020;P/20/16390;RT-PCR+;4;padły/padłe;1. samica - 48 m - 150 kg          2.samica - 18 m - 30 kg       3.samica - 3 tyg., 2 kg               4.samica - 24 m - 70 kg;2;1;1;0;;
1956;713/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Elbląg;Próchnik;objęty ograniczeniami;54.22784;19.43288;30;01.04.2020;03.04.2020;08.04.2020;P/20/16390;RT-PCR+;7;padły/padłe;1.samica - 24 m - 60 kg       2.samica - 24 m - 60 kg          3.samica - 36 m - 80 kg               4.samica - 24 m - 50 kg            5.samiec - 48 m - 80 kg            6.samiec - 24 m - 70 kg          7.samica - 24 m - 60 kg ;1;1;5;0;;
1957;462;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Leśna Gora;objęty ograniczeniami;52.0192432;15.6215015;32;28.03.2020;29.03.2020;03.04.2020;"P/20/16356";RT-PCR+;1;padły/padłe;1. samiec - 24 m - 30 kg;1;0;0;0;;
1958;463;lubuskie;08040 Nowa Sól;0804 nowosolski;Otyń;Niedoradz;zagrożenia;51.888084;15.677803;32;27.03.2020;30.03.2020;03.04.2020;P/20/15524;RT-PCR+;3;padły/padłe;"samiec - 2lata, 60kg nieokreślona, 2lata, 30kg nieokreślona 2 lata, 40 kg";0;0;0;3;;
1959;464;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Stany;zagrożenia;51.8368183;15.7707889;32;27.03.2020;30.03.2020;03.04.2020;"P/20/15528,P/20/15527,P/20/15526";RT-PCR+;3;padły/padłe;"samica - 1 rok, 30kg samiec - 1rok, 30 kg samica - 3 lata, 70kg";3;0;0;0;;
1960;465;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Przyborów;zagrożenia;51.8151386;15.7832333;32;27.03.2020;30.03.2020;03.04.2020;P/20/15524;RT-PCR+;2;padły/padłe;"samiec - 4 lata 90kg samiec , 4lata, 80kg";0;0;0;2;;
1961;466;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Lipiny;zagrożenia;51.858573;15.805282;32;27.03.2020;30.03.2020;03.04.2020;P/20/15529;RT-PCR+;1;padły/padłe;"samica 5lat 120kg";1;0;0;0;;
1962;467;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Tatarki;objęty ograniczeniami;52.001077;15.9607;32;28.03.2020;30.03.2020;03.04.2020;P/20/15530;RT-PCR+;1;padły/padłe;samiec 1 rok 30 kg;1;0;0;0;;
1963;468;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Stany;zagrożenia;51.84341;15.7938;32;30.03.2020;01.04.2020;03.04.2020;"P/20/15801,P/20/15814";RT-PCR+;2;padły/padłe;nieokreślona 2 lata 40 kg, nieokreślona 2 lata 40 kg;0;1;0;1;;
1964;469;lubuskie;08120 Sława;0812 wschowski;Sława;Droniki-Szreniawa;objęty ograniczeniami;51.933972;16.044417;32;29.03.2020;03.04.2020;09.04.2020;P/20/16483;RT-PCR+;1;padły/padłe;1. SAMIEC, 36 m - 70kg;1;0;0;0;;
1965;470;lubuskie;08120 Sława;0812 wschowski;Sława;Krzydłowiczki;objęty ograniczeniami;51.819892;16.119459;32;30.03.2020;03.04.2020;09.04.2020;P/20/16501 P/20/16513 P/20/16536;RT-PCR+;3;padły/padłe;" 1. SAMIEC, 48 m - 100kg  2. SAMICA, 12 m - 30kg 3. SAMICA, 36 m - 80kg";1;2;0;0;;
1966;471;lubuskie;08120 Sława;0812 wschowski;Sława;Jezioro Tarnowskie Małe;objęty ograniczeniami;51.847817;16.011313;32;30.03.2020;03.04.2020;09.04.2020;P/20/16537;RT-PCR+;1;padły/padłe;1. SAMIEC, 48 m - 80kg;0;1;0;0;;
1967;472;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Zabór;zagrożenia;51.95691;15.76411;32;02.04.2020;02.04.2020;07.04.2020;P/20/16509;RT-PCR+;1;padły/padłe;1.samica - 48 m - 80 kg;1;0;0;0;;
1968;473;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Trzebiechów;objęty ograniczeniami;52.019961;15.778217;32;01.04.2020;02.04.2020;09.04.2020;P/20/16539;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 35 kg;0;0;1;0;;
1969;474;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Klenica;objęty ograniczeniami;52.018998;15.781447;32;01.04.2020;02.04.2020;07.04.2020;P/20/16538;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 35 kg;0;1;0;0;;
1970;475;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Smolno Małe, Smolno Wielkie;objęty ograniczeniami;52.08121;15.729355;32;01.04.2020;02.04.2020;09.04.2020;P/20/16508;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 24 m - 50 kg 2.płeć nieokreślona, 24-36- m - 50 kg";0;0;0;2;;
1971;476;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Kartno-Bojadła;objęty ograniczeniami;51.9556;15.8725;32;01.04.2020;02.04.2020;07.04.2020;"P/20/16508P/20/16540";RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 24 m - 50 kg 2. płeć nieokreślona, 24 m - 50 kg";0;0;1;1;;
1972;477;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Lipiny;zagrożenia;51.863468;15.8272259;32;27.03.2020;30.03.2020;03.04.2020;P/20/15525;RT-PCR+;1;odstrzelony z objawami;"samica 1 rok 20 kg";0;0;0;0;;
1973;17;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;Ceber;objęty ograniczeniami;51.6984;16.0098;32;03.04.2020;06.04.2020;10.04.2020;P/20/16623;RT-PCR+;5;padły/padłe;"1. samica - 12 m - 25 kg 2. samiec - 12 m - 25 kg 3. samiec - 36 m - 50 kg 4. samica - 24 m - 40 kg 5. samica - 12 m - 35 kg";1;3;0;1;;
1974;18;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;Grochowice;objęty ograniczeniami;51.779276;16.034565;32;03.04.2020;06.04.2020;10.04.2020;P/20/16623;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 70 kg;1;0;0;0;;
1975;19;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;Grochowice;objęty ograniczeniami;51.770698;16.024393;32;04.04.2020;06.04.2020;10.04.2020;P/20/16623;RT-PCR+;2;padły/padłe;"1. nieokreślona, 12 m - 15 kg 2. nieokreślona, 24 m - 40 kg ";0;0;1;1;;
1976;20;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;Ceber;objęty ograniczeniami;51.704611;16.016881;32;04.04.2020;06.04.2020;10.04.2020;P/20/16625;RT-PCR+;1;odstrzelony;1. samiec - 12 m - 28 kg;0;0;0;0;;
1977;714/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Godkowo;Nawty;zagrożenia;54.05859;19.86549;32;26.03.2020;31.03.2020;08.04.2020;P/20/16395;IPT+;1;odstrzelony;1. samica - 24 m - 45 kg;0;0;0;0;;
1978;715/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Godkowo;Godkowo;zagrożenia;54.07619;19.89018;32;28.03.2020;31.03.2020;08.04.2020;P/20/16395;IPT+;1;odstrzelony;1. samiec - 6 m - 16 kg;0;0;0;0;;
1979;716/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Kiwity;Bartniki;zagrożenia;54.07611;20.776691;32;25.03.2020;30.03.2020;08.04.2020;P/20/16400;IPT+;1;odstrzelony;1.samica - 18m, 37 kg ;0;0;0;0;;
1980;717/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Kiwity;Kiwity;zagrożenia;54.090308;20.781841;32;28.03.2020;30.03.2020;08.04.2020;P/20/16400;IPT+;1;odstrzelony;1.samica - 18m , 50 kg, ;0;0;0;0;;
1981;2170/109;mazowieckie;14060 Grójec;1406 grójecki;Jasieniec;Rytomoczydła;objęty ograniczeniami;51.817523;21.049433;32;06.04.2020;07.04.2020;09.04.2020;P/20/16568;ELISA+IPT+;1;odstrzelony;1. Samica, 12 m - 42 kg;0;0;0;0;;
1982;2171/110;mazowieckie;14060 Grójec;1406 grójecki;Warka;Gośniewice;objęty ograniczeniami;51.820067;21.125751;32;03.04.2020;07.04.2020;09.04.2020;P/20/16568;ELISA+IPT+;1;odstrzelony;1. Samica, 14 m - 44 kg;0;0;0;0;;
1983;2172/111;mazowieckie;14060 Grójec;1406 grójecki;Jasieniec;Rytomoczydła;objęty ograniczeniami;51.817523;21.049433;32;06.04.2020;07.04.2020;09.04.2020;P/20/16568;RT-PCR+;1;odstrzelony;1. Samica, 12 m - 43 kg;0;0;0;0;;
1984;102;wielkopolskie;30130 Leszno;3013 leszczyński;Włoszakowice;Mścigniew;ochronny;51.9133333;16.306110833333335;32;08.04.2020;09.04.2020;10.04.2020;2/20/16727;RT-PCR+;1;padły/padłe;samica - 16-20m.ż., ok.60 kg;0;1;0;0;;
1985;478;lubuskie;08090 Zielona Góra;0809 zielonogórski;Świdnica;Drzonów;objęty ograniczeniami;51.94001;15.327149;32;06.04.2020;07.04.2020;10.04.2020;P/20/16719;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 30 kg;0;1;0;0;;
1986;479;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Bojadła;objęty ograniczeniami;51.965082;15.811212;32;07.04.2020;08.04.2020;10.04.2020;P/20/16676;RT-PCR+;1;padły/padłe;1. płeć nieokreślona. 24 m - 45 kg;0;0;1;0;;
1987;480;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Okunin;objęty ograniczeniami;52.079405;15.711565;32;06.04.2020;07.04.2020;10.04.2020;P/20/16685;RT-PCR+;1;padły/padłe;1. samiec - 48 m - 110 kg;1;0;0;0;;
1988;481;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zielona Góra;Łężyca;zagrożenia;52.009553;15.507028;32;06.04.2020;07.04.2020;10.04.2020;P/20/16718;RT-PCR+;1;padły/padłe;1.samiec - 36 m - 80 kg;1;0;0;0;;
1989;482;lubuskie;08090 Zielona Góra;0809 zielonogórski;Nowogród Bobrzański;Drągowina;objęty ograniczeniami;51.77444;15.3308;32;07.04.2020;08.04.2020;10.04.2020;P/20/16676;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 12 m - 30 kg;0;0;0;1;;
1990;483;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Klępsk;objęty ograniczeniami;52.098612;15.704182;32;06.04.2020;07.04.2020;10.04.2020;P/20/16676;RT-PCR+;1;padły/padłe;1.samica - 36 m - 85 kg;0;0;1;0;;
1991;484;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Klenica;objęty ograniczeniami;51.993482;15.761932;32;07.04.2020;08.04.2020;10.04.2020;"P/20/16721P/20/16720";RT-PCR+;2;padły/padłe;"1. samica - 48 m - 85 kg2.samica - 12 m - 20 kg";1;1;0;0;;
1992;485;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Swarzynice;objęty ograniczeniami;52.006946;15.755209;32;07.04.2020;08.04.2020;10.04.2020;"P/20/16676P/20/16684";RT-PCR+;3;padły/padłe;"1. płeć nieokreślona, 12 m - 20 kg 2. płeć nieokreślona, 12 m - 30 kg 3.płeć nieokreślona, 12 m - 30 kg ";0;1;1;1;;
1993;486;lubuskie;08120 Sława;0812 wschowski;Sława;okolice miejscowości Lipinki;objęty ograniczeniami;51.836399;16.061445;32;05.04.2020;06.04.2020;14.04.2020;P/20/16790;RT-PCR+;1;padły/padłe;1. SAMIEC, 60 m - 120kg;0;1;0;0;;
1994;487;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Przyborów;zagrożenia;51.823051;15.783781;32;01.04.2020;03.04.2020;09.04.2020;"P/20/16473P/20/16481";RT-PCR+;7;padły/padłe;"1.samiec - 48 m - 80kg 2. samica 36 m - 50 kg 3. samiec - 24 m - 40 kg 4. samiec , 24 m - 40kg 5. samica - 24 m - 40kg 6. samiec - 24 m - 30kg 7. samiec - 36 m - 40 kg";0;1;6;0;;
1995;488;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;NOWA SÓL;zagrożenia;51.817686;15.757431;32;01.04.2020;03.04.2020;09.04.2020;"P/20/16473";RT-PCR+;1;padły/padłe;samica - 24 m - 30 kg;0;0;1;0;;
1996;489;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;Stany;zagrożenia;51.83238;15.7768;32;02.04.2020;03.04.2020;09.04.2020;P/20/16482;RT-PCR+;1;padły/padłe;samiec - 24 m - 40kg;0;1;0;0;;
1997;2173/112;mazowieckie;14060 Grójec;1406 grójecki;Jasieniec;Rytomoczydła;objęty ograniczeniami;51.807722;21.065826;32;08.04.2020;09.04.2020;14.04.2020;P/20/16826;RT-PCR+;1;padły/padłe;1. Samica, 24 m-ce , 60 kg;0;1;0;0;;
1998;2173/112;mazowieckie;14060 Grójec;1406 grójecki;Jasieniec;Rytomoczydła;objęty ograniczeniami;51.807722;21.065826;32;08.04.2020;09.04.2020;14.04.2020;P/20/16826;RT-PCR+;1;padły/padłe;1. Samica, 24 m-ce , 60 kg;0;1;0;0;;
1999;63;podlaskie;20100 Siemiatycze;2010 siemiatycki;Milejczyce;Sobiatyno;zagrożenia;52.55403;23.13891;32;02.04.2020;06.04.2020;15.04.2020;P/20/16908;RT-PCR+;1;padły/padłe;samica - 36m - 80kg;1;
2000;2174/113;mazowieckie;14200 Płońsk;1420 płoński;Czerwińsk nad Wisłą;Wola;objęty ograniczeniami;52.3935773;20.255483;32;01.07.2020;07.04.2020;16.04.2020;P/20/16982;ELISA+IPT+;2;odstrzelony;1. samica - 36 m - 63 kg    ;0;0;0;0;;
2001;2175/114;mazowieckie;14200 Płońsk;1420 płoński;Czerwińsk nad Wisłą;Wola;objęty ograniczeniami;52.3935773;20.255483;32;01.07.2020;07.04.2020;16.04.2020;P/20/16982;ELISA+IPT+;2;odstrzelony;"1. samica - 12 m-cy; 34 kg";0;0;0;0;;
2002;718/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Pogrodzie;objęty ograniczeniami;54.28114;19.61407;32;23.03.2020;31.03.2020;14.04.2020;P/20/16825;IPT+;1;odstrzelony;1. samiec - 24 m - 54 kg;;
2003;719/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Milejewo;Stoboje;objęty ograniczeniami;54.183926;19.49435;32;26.03.2020;31.03.2020;14.04.2020;P/20/16825;IPT+;1;odstrzelony;1. samica - 17 m - 50 kg;;
2004;720/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;Miasto Elbląg;Elbląg (Krasny Las);objęty ograniczeniami;54.22664;19.46260;32;29.03.2020;31.03.2020;14.04.2020;P/20/16825;IPT+;1;odstrzelony;1. samica - 24 m - 45 kg;;
2005;721/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Suchacz;objęty ograniczeniami;54.27937;19.44735;32;27.03.2020;31.03.2020;14.04.2020;P/20/16825;IPT+;1;odstrzelony;1. samica - 30 m - 40 kg;;
2006;722/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Pagórki;objęty ograniczeniami;54.25653;19.50334;32;25.03.2020;31.03.2020;14.04.2020;P/20/16825;IPT+;1;odstrzelony;1. samica - 18 m - 30 kg;;
2007;723/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Pagórki;objęty ograniczeniami;54.25653;19.50334;32;25.03.2020;31.03.2020;14.04.2020;P/20/16825;IPT+;1;odstrzelony;1. samica - 18 m - 30 kg;;
