NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2419;494;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Jarczów;Wola Gródecka;zagrożenia;50.487;23.6071;32;04.05.2020;06.05.2020;12.05.2020;P/20/20210;RT-PCR+;1;padły/padłe;samiec - 24 m - 65 kg;0;0;1;0;;
2420;495;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Ulhówek;Dębina;objęty ograniczeniami;50.4282;23.7187;32;28.04.2020;29.04.2020;12.05.2020;P/20/20211;RT-PCR+;6;padły/padłe;1-2. samica - 24 m - 50 kg 3. samica - 18 m - 45 kg 4. samiec - 18 m - 45 kg 5. samiec - 24 m - 60 kg 6. samiec - 24 m - 70 kg;0;0;6;0;;
2421;496;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Dąbrowa Tarnawacka;objęty ograniczeniami;50.5263;23.3573;32;03.05.2020;04.05.2020;12.05.2020;P/20/20211;RT-PCR+;1;padły/padłe;samica - 24 m - 60 kg;0;0;1;0;;
2422;497;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Parama;zagrożenia;50.5039;23.5961;32;29.04.2020;29.04.2020;12.05.2020;P/20/20212;RT-PCR+;1;padły/padłe;samiec - 24 m - 60 kg;0;1;0;0;;
2423;498;lubelskie;06170 Świdnik;0617 świdnicki (lubelski);Rybczewice;Wygnanowice;objęty ograniczeniami;51.0706;22.8447;32;06.05.2020;07.05.2020;12.05.2020;P/20/20191;RT-PCR+;1;padły/padłe;samica - 24 m - 60 kg;1;0;0;0;;
2424;499;lubelskie;06170 Świdnik;0617 świdnicki (lubelski);Rybczewice;Bazar;objęty ograniczeniami;51.01;22.8197;32;11.05.2020;12.05.2020;15.05.2020;P/20/20731;RT-PCR+;1;padły/padłe;samica - 36 m - 75 kg;0;1;0;0;;
2425;500;lubelskie;06010 Biała Podlaska;0601 bialski;Rokitno;Zaczopki;objęty ograniczeniami;52.1716;23.4075;32;08.05.2020;11.05.2020;15.05.2020;P/20/20641, zastąpiony wynikiem P/20/20831;ELISA+IPT+;1;odstrzelony;samiec - 72 m - 100 kg;0;0;0;0;;
2426;501;lubelskie;06150 Radzyń Podlaski;0615 radzyński;Borki;Wrzosów;zagrożenia;51.723;22.5672;32;05.05.2020;11.05.2020;15.05.2020;P/20/20642;ELISA+IPT+;1;odstrzelony;samica - 18 m - 40 kg;0;0;0;0;;
2427;502;lubelskie;06110 Łuków;0611 łukowski;Łuków;Krynka;objęty ograniczeniami;51.9966;22.3571;32;07.05.2020;13.05.2020;15.05.2020;P/20/20643;ELISA+IPT+;1;odstrzelony;samica - 24 m - 50 kg;0;0;0;0;;
2428;503;lubelskie;06030 Chełm;0603 chełmski;Żmudź;Żmudź;objęty ograniczeniami;51.0225;23.6578;32;08.05.2020;12.05.2020;15.05.2020;P/20/20735;ELISA+IPT+;1;odstrzelony;samica - 24 m - 50 kg;0;0;0;0;;
